id	chr	txStart	txEnd	cdsStart	cdsEnd	strand	txLength	cdsstartrelgene	cdsendrelgene	name	name2	geneSymbol	desc	txcateg	KGcanonicalclusterID	factor_iscoding	meanExp
id_YIL093C	chr9	196344	197270	196475	197269	-	926	2	795	YIL093C	RSM25	YIL093C	Mitochondrial ribosomal protein of the small subunit	CDS	clust4024	coding	42.12875
id_YIL094C	chr9	194978	196126	195002	196117	-	1148	10	1124	YIL094C	LYS12,LYS11,LYS10	YIL094C	Homo-isocitrate dehydrogenase, an NAD-linked mitochondrial enzyme required for the fourth step in the biosynthesis of lysine, in which homo-isocitrate is oxidatively decarboxylated to alpha-ketoadipate	CDS	clust4025	coding	89.8559375
id_YIL095W	chr9	192407	194855	192422	194854	+	2448	16	2447	YIL095W	PRK1,PAK1	YIL095W	Protein serine%2Fthreonine kinase; regulates the organization and function of the actin cytoskeleton through the phosphorylation of the Pan1p-Sla1p-End3p protein complex	CDS	clust4026	coding	10.57125
id_YIL096C	chr9	190603	191614	190603	191613	-	1011	2	1011	YIL096C	YIL096C	YIL096C	Putative protein of unknown function; associates with precursors of the 60S ribosomal subunit	CDS	clust4027	coding	9.471875
id_YIL097W	chr9	188907	190486	188913	190463	+	1579	7	1556	YIL097W	FYV10,GID9	YIL097W	Protein of unknown function, required for survival upon exposure to K1 killer toxin; involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; contains CTLH domain	CDS	clust4028	coding	98.2446875
id_YIL098C	chr9	188258	188726	188258	188725	-	468	2	468	YIL098C	FMC1	YIL098C	Mitochondrial matrix protein, required for assembly or stability at high temperature of the F1 sector of mitochondrial F1F0 ATP synthase; null mutant temperature sensitive growth on glycerol is suppressed by multicopy expression of Odc1p	CDS	clust4029	coding	56.40875
id_YIL099W	chr9	186492	188151	186492	188141	+	1659	1	1649	YIL099W	SGA1	YIL099W	Intracellular sporulation-specific glucoamylase involved in glycogen degradation; induced during starvation of a%2Fa diploids late in sporulation, but dispensable for sporulation	CDS	clust4030	coding	398.99625
id_YIL100C-A	chr9	185811	186170	185811	186169	-	359	2	359	YIL100C-A	YIL100C-A	YIL100C-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4031	coding	2.7375
id_YIL100W	chr9	185841	186215	185841	186214	+	374	1	373	YIL100W	YIL100W	YIL100W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the dubious ORF YIL100C-A	CDS	clust4032	coding	7.859375
id_YIL101C	chr9	183775	185735	183775	185718	-	1960	18	1960	YIL101C	XBP1	YIL101C	Transcriptional repressor that binds to promoter sequences of the cyclin genes, CYS3, and SMF2; expression is induced by stress or starvation during mitosis, and late in meiosis; member of the Swi4p%2FMbp1p family; potential Cdc28p substrate	CDS	clust4033	coding	25.9821875
id_YIL102C	chr9	183017	183323	183017	183322	-	306	2	306	YIL102C	YIL102C	YIL102C	Putative protein of unknown function	CDS	clust4034	coding	0.8890625
id_YIL102C-A	chr9	181758	182028	181800	182027	-	270	2	228	YIL102C-A	YIL102C-A	YIL102C-A	Putative protein of unknown function, identified based on comparisons of the genome sequences of six Saccharomyces species	CDS	clust4035	coding	37.8009375
id_YIL103W	chr9	180186	181464	180186	181463	+	1278	1	1277	YIL103W	DPH1,KIF48	YIL103W	Protein required, along with Dph2p, Kti11p, Jjj3p, and Dph5p, for synthesis of diphthamide, which is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); may act in a complex with Dph2p and Kti11p	CDS	clust4036	coding	15.051875
id_YIL104C	chr9	178419	179943	178419	179942	-	1524	2	1524	YIL104C	SHQ1	YIL104C	Essential nuclear protein, required for accumulation of box H%2FACA snoRNAs and for rRNA processing; interacts with Naf1p	CDS	clust4037	coding	9.2303125
id_YIL105C	chr9	176024	178099	176024	178078	-	2075	22	2075	YIL105C	SLM1,LIT2	YIL105C	Phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress; subunit of and phosphorylated by the TORC2 complex	CDS	clust4038	coding	38.4484375
id_YIL105W-A	chr9	176107	176248	176107	176247	+	141	1	140	YIL105W-A	YIL105W-A	YIL105W-A	Dubious open reading frame; completely overlaps the verified gene SLM1; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	CDS	clust4039	coding	4.3959375
id_YIL106W	chr9	174862	175956	174862	175887	+	1010	1	941	YIL106W	MOB1	YIL106W	Component of the mitotic exit network; associates with and is required for the activation and Cdc15p-dependent phosphorylation of the Dbf2p kinase; required for cytokinesis and cell separation; component of the CCR4 transcriptional complex	CDS	clust4040	coding	49.3515625
id_YIL107C	chr9	171709	174271	171724	174207	-	2562	65	2547	YIL107C	PFK26	YIL107C	6-phosphofructo-2-kinase, inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate, has negligible fructose-2,6-bisphosphatase activity, transcriptional regulation involves protein kinase A	CDS	clust4041	coding	96.275
id_YIL108W	chr9	169342	171459	169342	171432	+	2117	1	2090	YIL108W	YIL108W	YIL108W	Putative metalloprotease	CDS	clust4042	coding	38.7165625
id_YIL109C	chr9	165838	168674	165838	168618	-	2836	57	2836	YIL109C	SEC24,ANU1	YIL109C	Component of the Sec23p-Sec24p heterodimeric complex of the COPII vesicle coat; involved in ER to Golgi transport, cargo selection and autophagy; required for the binding of the Sec13 complex to ER membranes; homologous to Lst1p and Lss1p	CDS	clust4043	coding	49.865
id_YIL110W	chr9	164473	165644	164505	165630	+	1171	33	1157	YIL110W	MNI1	YIL110W	Putative S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; deletion mutant exhibits a weak vacuolar protein sorting defect, enhanced resistance to caspofungin, and is synthetically lethal with MEN mutants	CDS	clust4044	coding	26.176875
id_YIL111W	chr9	163653	164313	163683	164225	+	574	31	486	YIL111W	COX5B	YIL111W	Subunit Vb of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; predominantly expressed during anaerobic growth while its isoform Va (Cox5Ap) is expressed during aerobic growth	CDS	clust4045	coding	191.02625
id_YIL112W	chr9	160055	163307	160055	163306	+	3252	1	3251	YIL112W	HOS4	YIL112W	Subunit of the Set3 complex, which is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate	CDS	clust4046	coding	166.92125
id_YIL113W	chr9	159002	159727	159021	159650	+	725	20	648	YIL113W	SDP1	YIL113W	Stress-inducible dual-specificity MAP kinase phosphatase, negatively regulates Slt2p MAP kinase by direct dephosphorylation, diffuse localization under normal conditions shifts to punctate localization after heat shock	CDS	clust4047	coding	180.898125
id_YIL114C	chr9	157604	158457	157605	158450	-	853	8	852	YIL114C	POR2,YVDAC2	YIL114C	Putative mitochondrial porin (voltage-dependent anion channel), related to Por1p but not required for mitochondrial membrane permeability or mitochondrial osmotic stability	CDS	clust4048	coding	50.9053125
id_YIL115C	chr9	152678	157178	152718	157177	-	4500	2	4460	YIL115C	NUP159,RAT7,NUP158	YIL115C	Nucleoporin, subunit of the nuclear pore complex that is found exclusively on the cytoplasmic side, forms a subcomplex with Nup82p and Nsp1p, required for mRNA export	CDS	clust4049	coding	29.3065625
id_YIL115W-A	chr9	152659	153031	152659	153030	+	372	1	371	YIL115W-A	YIL115W-A	YIL115W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene NUP159%2FYIL115C	CDS	clust4050	coding	0
id_YIL116W	chr9	151330	152506	151330	152487	+	1176	1	1157	YIL116W	HIS5	YIL116W	Histidinol-phosphate aminotransferase, catalyzes the seventh step in histidine biosynthesis; responsive to general control of amino acid biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts	CDS	clust4051	coding	110.2603125
id_YIL117C	chr9	149003	149986	149017	149973	-	983	14	969	YIL117C	PRM5	YIL117C	Pheromone-regulated protein, predicted to have 1 transmembrane segment; induced during cell integrity signaling	CDS	clust4052	coding	238.511875
id_YIL118W	chr9	148042	148911	148157	148851	+	869	116	809	YIL118W	RHO3	YIL118W	Non-essential small GTPase of the Rho%2FRac subfamily of Ras-like proteins involved in the establishment of cell polarity; GTPase activity positively regulated by the GTPase activating protein (GAP) Rgd1p	CDS	clust4053	coding	62.411875
id_YIL119C	chr9	145021	146318	145036	146259	-	1297	60	1282	YIL119C	RPI1	YIL119C	Putative transcriptional regulator; overexpression suppresses the heat shock sensitivity of wild-type RAS2 overexpression and also suppresses the cell lysis defect of an mpk1 mutation	CDS	clust4054	coding	78.9615625
id_YIL120W	chr9	142799	144491	142799	144490	+	1692	1	1691	YIL120W	QDR1	YIL120W	Multidrug transporter of the major facilitator superfamily, required for resistance to quinidine, ketoconazole, fluconazole, and barban	CDS	clust4055	coding	13.749375
id_YIL121W	chr9	140627	142365	140627	142251	+	1738	1	1624	YIL121W	QDR2	YIL121W	Multidrug transporter of the major facilitator superfamily, required for resistance to quinidine, barban, cisplatin, and bleomycin; may have a role in potassium uptake	CDS	clust4056	coding	12.3490625
id_YIL122W	chr9	138975	140151	138993	140048	+	1176	19	1073	YIL122W	POG1	YIL122W	Putative transcriptional activator that promotes recovery from pheromone induced arrest; inhibits both alpha-factor induced G1 arrest and repression of CLN1 and CLN2 via SCB%2FMCB promoter elements; potential Cdc28p substrate; SBF regulated	CDS	clust4057	coding	43.185625
id_YIL123W	chr9	136125	138231	136125	137965	+	2106	1	1840	YIL123W	SIM1	YIL123W	Protein of the SUN family (Sim1p, Uth1p, Nca3p, Sun4p) that may participate in DNA replication, promoter contains SCB regulation box at -300 bp indicating that expression may be cell cycle-regulated	CDS	clust4058	coding	31.908125
id_YIL124W	chr9	134172	135163	134179	135072	+	991	8	900	YIL124W	AYR1	YIL124W	NADPH-dependent 1-acyl dihydroxyacetone phosphate reductase found in lipid particles, ER, and mitochondrial outer membrane; involved in phosphatidic acid biosynthesis; required for spore germination; capable of metabolizing steroid hormones	CDS	clust4059	coding	389.401875
id_YIL125W	chr9	130671	133744	130671	133715	+	3073	1	3044	YIL125W	KGD1,OGD1	YIL125W	Component of the mitochondrial alpha-ketoglutarate dehydrogenase complex, which catalyzes a key step in the tricarboxylic acid (TCA) cycle, the oxidative decarboxylation of alpha-ketoglutarate to form succinyl-CoA	CDS	clust4060	coding	354.1653125
id_YIL126W	chr9	125954	130057	125978	130056	+	4103	25	4102	YIL126W	STH1,NPS1	YIL126W	ATPase component of the RSC chromatin remodeling complex; required for expression of early meiotic genes; essential helicase-related protein homologous to Snf2p	CDS	clust4061	coding	37.7059375
id_YIL127C	chr9	124981	125656	125010	125630	-	675	27	646	YIL127C	YIL127C	YIL127C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus	CDS	clust4062	coding	142.5575
id_YIL128W	chr9	121792	124964	121792	124890	+	3172	1	3098	YIL128W	MET18,MMS19	YIL128W	DNA repair and TFIIH regulator, required for both nucleotide excision repair (NER) and RNA polymerase II (RNAP II) transcription; involved in telomere maintenance	CDS	clust4063	coding	14.529375
id_YIL129C	chr9	114071	121224	114094	121223	-	7153	2	7130	YIL129C	TAO3,PAG1	YIL129C	Protein involved in cell morphogenesis and proliferation, associated with protein kinase Cbk1p; mutants activate OCH1 transcription	CDS	clust4064	coding	19.1084375
id_YIL130W	chr9	110734	113750	110801	113674	+	3016	68	2940	YIL130W	ASG1	YIL130W	Proposed transcriptional activator, member of the Gal4p family of zinc cluster proteins	CDS	clust4065	coding	17.85375
id_YIL131C	chr9	108755	110258	108803	110257	-	1503	2	1455	YIL131C	FKH1	YIL131C	Forkhead family transcription factor with a minor role in the expression of G2%2FM phase genes; negatively regulates transcriptional elongation; positive role in chromatin silencing at HML and HMR; regulates donor preference during switching	CDS	clust4066	coding	17.8675
id_YIL132C	chr9	107524	108523	107881	108522	-	999	2	642	YIL132C	CSM2	YIL132C	Protein required for accurate chromosome segregation during meiosis	CDS	clust4067	coding	26.098125
id_YIL133C	chr9	106539	107447	106549	107435	-	623	13	613	YIL133C	RPL16A,RPL13	YIL133C	N-terminally acetylated protein component of the large (60S) ribosomal subunit, binds to 5.8 S rRNA; has similarity to Rpl16Bp, E. coli L13 and rat L13a ribosomal proteins; transcriptionally regulated by Rap1p	CDS	clust4068	coding	163.17375
id_YIL134C-A	chr9	104544	104746	104544	104745	-	202	2	202	YIL134C-A	YIL134C-A	YIL134C-A	Putative protein of unknown function, identified by fungal homology and RT-PCR	CDS	clust4069	coding	0.1396875
id_YIL134W	chr9	105417	106357	105417	106352	+	940	1	935	YIL134W	FLX1	YIL134W	Protein required for transport of flavin adenine dinucleotide (FAD), a synthesis product of riboflavin, across the mitochondrial membrane	CDS	clust4070	coding	6.3753125
id_YIL135C	chr9	103022	104429	103087	104397	-	1407	33	1342	YIL135C	VHS2	YIL135C	Cytoplasmic protein of unknown function; identified as a high-copy suppressor of the synthetic lethality of a sis2 sit4 double mutant, suggesting a role in G1%2FS phase progression; similar to Mlf3p	CDS	clust4071	coding	86.779375
id_YIL136W	chr9	101641	102835	101641	102822	+	1194	1	1181	YIL136W	OM45	YIL136W	Protein of unknown function, major constituent of the mitochondrial outer membrane; located on the outer (cytosolic) face of the outer membrane	CDS	clust4072	coding	1728.6359375
id_YIL137C	chr9	97934	100840	97973	100813	-	2906	28	2867	YIL137C	TMA108,RBF108	YIL137C	Protein that associates with ribosomes; putative metalloprotease	CDS	clust4073	coding	17.103125
id_YIL138C	chr9	96925	97740	97254	97739	-	815	2	486	YIL138C	TPM2	YIL138C	Minor isoform of tropomyosin, binds to and stabilizes actin cables and filaments, which direct polarized cell growth and the distribution of several organelles; appears to have distinct and also overlapping functions with Tpm1p	CDS	clust4074	coding	411.0878125
id_YIL139C	chr9	95973	96741	96003	96740	-	768	2	738	YIL139C	REV7	YIL139C	Processivity subunit of DNA polymerase zeta, which is involved in DNA repair and translesion synthesis; required for mutagenesis induced by DNA damage	CDS	clust4075	coding	250.1578125
id_YIL140W	chr9	93249	95876	93390	95861	+	2627	142	2612	YIL140W	AXL2,SRO4,BUD10	YIL140W	Integral plasma membrane protein required for axial budding in haploid cells, localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate	CDS	clust4076	coding	29.03375
id_YIL141W	chr9	93077	93543	93077	93466	+	466	1	389	YIL141W	YIL141W	YIL141W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4077	coding	5.5221875
id_YIL142C-A	chr9	91232	91565	91232	91564	-	333	2	333	YIL142C-A	YIL142C-A	YIL142C-A	Dubious ORF unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4078	coding	0.3940625
id_YIL142W	chr9	91315	92930	91326	92909	+	1615	12	1594	YIL142W	CCT2,TCP2,BIN3	YIL142W	Subunit beta of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo	CDS	clust4079	coding	114.493125
id_YIL143C	chr9	88391	91086	88534	91065	-	2695	22	2552	YIL143C	SSL2,RAD25,LOM3	YIL143C	Component of the holoenzyme form of RNA polymerase transcription factor TFIIH, has DNA-dependent ATPase%2Fhelicase activity and is required, with Rad3p, for unwinding promoter DNA; involved in DNA repair; homolog of human ERCC3	CDS	clust4080	coding	38.5984375
id_YIL144W	chr9	86097	88173	86097	88172	+	2076	1	2075	YIL144W	TID3,HEC1,NDC80	YIL144W	Component of the evolutionarily conserved kinetochore-associated Ndc80 complex (Ndc80p-Nuf2p-Spc24p-Spc25p); conserved coiled-coil protein involved in chromosome segregation, spindle checkpoint activity, kinetochore assembly and clustering	CDS	clust4081	coding	219.97375
id_YIL145C	chr9	84303	85310	84378	85307	-	1007	4	932	YIL145C	PAN6	YIL145C	Pantothenate synthase, also known as pantoate-beta-alanine ligase, required for pantothenic acid biosynthesis, deletion causes pantothenic acid auxotrophy, homologous to E. coli panC	CDS	clust4082	coding	18.43
id_YIL146C	chr9	82073	83935	82207	83796	-	1862	140	1728	YIL146C	ECM37	YIL146C	Non-essential protein of unknown function	CDS	clust4083	coding	179.2828125
id_YIL147C	chr9	77722	81477	77814	81476	-	3755	2	3663	YIL147C	SLN1,YPD2	YIL147C	Histidine kinase osmosensor that regulates a MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p, thereby forming a phosphorelay system similar to bacterial two-component regulators	CDS	clust4084	coding	37.87125
id_YIL148W	chr9	76732	77596	76732	77552	+	430	1	386	YIL148W	RPL40A,UB11,UBI1,CEP52A	YIL148W	Fusion protein, identical to Rpl40Bp, that is cleaved to yield ubiquitin and a ribosomal protein of the large (60S) ribosomal subunit with similarity to rat L40; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes	CDS	clust4085	coding	466.5515625
id_YIL149C	chr9	71020	76108	71051	76090	-	5088	19	5057	YIL149C	MLP2	YIL149C	Myosin-like protein associated with the nuclear envelope, connects the nuclear pore complex with the nuclear interior; involved in the Tel1p pathway that controls telomere length	CDS	clust4086	coding	12.551875
id_YIL150C	chr9	68987	70752	69036	70751	-	1765	2	1716	YIL150C	MCM10,DNA43	YIL150C	Essential chromatin-associated protein involved in the initiation of DNA replication; required for the association of the MCM2-7 complex with replication origins	CDS	clust4087	coding	6.4975
id_YIL151C	chr9	65361	68737	65361	68717	-	3376	21	3376	YIL151C	YIL151C	YIL151C	Putative protein of unknown function, predicted to contain a PINc (PilT N terminus) domain	CDS	clust4088	coding	13.6771875
id_YIL152W	chr9	64567	65275	64567	65274	+	708	1	707	YIL152W	YIL152W	YIL152W	Putative protein of unknown function	CDS	clust4089	coding	70.988125
id_YIL153W	chr9	63220	64402	63220	64401	+	1182	1	1181	YIL153W	RRD1,YPA1	YIL153W	Activator of the phosphotyrosyl phosphatase activity of PP2A, peptidyl-prolyl cis%2Ftrans-isomerase; regulates G1 phase progression, microtubule dynamics, bud morphogenesis and DNA repair; subunit of the Tap42p-Sit4p-Rrd1p complex	CDS	clust4090	coding	32.558125
id_YIL154C	chr9	61988	63044	62003	63043	-	1056	2	1041	YIL154C	IMP2',IMP2	YIL154C	Transcriptional activator involved in maintenance of ion homeostasis and protection against DNA damage caused by bleomycin and other oxidants, contains a C-terminal leucine-rich repeat	CDS	clust4091	coding	135.0234375
id_YIL155C	chr9	59753	61768	59781	61730	-	2015	39	1987	YIL155C	GUT2	YIL155C	Mitochondrial glycerol-3-phosphate dehydrogenase; expression is repressed by both glucose and cAMP and derepressed by non-fermentable carbon sources in a Snf1p, Rsf1p, Hap2%2F3%2F4%2F5 complex dependent manner	CDS	clust4092	coding	415.349375
id_YIL156W	chr9	56104	59444	56104	59328	+	3340	1	3224	YIL156W	UBP7	YIL156W	Ubiquitin-specific protease that cleaves ubiquitin-protein fusions	CDS	clust4093	coding	12.2634375
id_YIL156W-A	chr9	55305	55707	55305	55706	+	402	1	401	YIL156W-A	YIL156W-A	YIL156W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4094	coding	1.995
id_YIL156W-B	chr9	55703	56015	55703	55986	+	251	1	222	YIL156W-B	YIL156W-B	YIL156W-B	Putative protein of unknown function, originally identified based on homology to Ashbya gossypii and other related yeasts	CDS	clust4095	coding	457.89125
id_YIL157C	chr9	54962	55556	54962	55555	-	594	2	594	YIL157C	COA1,FMP35	YIL157C	Protein required for assembly of the cytochrome c oxidase complex (complex IV of the mitochondrial respiratory chain); probable mitochondrial inner membrane protein; interacts with COX1 regulatory proteins MSS1 and COX14	CDS	clust4096	coding	113.45125
id_YIL158W	chr9	54214	54829	54214	54828	+	615	1	614	YIL158W	YIL158W	YIL158W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole	CDS	clust4097	coding	11.0175
id_YIL159W	chr9	49839	54042	49839	53965	+	4203	1	4126	YIL159W	BNR1	YIL159W	Formin, nucleates the formation of linear actin filaments, involved in cell processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables, functionally redundant with BNI1	CDS	clust4098	coding	119.7528125
id_YIL160C	chr9	48181	49459	48205	49458	-	1278	2	1254	YIL160C	POT1,POX3,FOX3	YIL160C	3-ketoacyl-CoA thiolase with broad chain length specificity, cleaves 3-ketoacyl-CoA into acyl-CoA and acetyl-CoA during beta-oxidation of fatty acids	CDS	clust4099	coding	150.9365625
id_YIL161W	chr9	47447	48154	47447	48153	+	707	1	706	YIL161W	YIL161W	YIL161W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; mRNA is enriched in Scp160p-associated mRNPs; YIL161W is a non-essential gene	CDS	clust4100	coding	123.005
id_YIL162W	chr9	45403	47014	45403	47001	+	1611	1	1598	YIL162W	SUC2	YIL162W	Invertase, sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively	CDS	clust4101	coding	90.983125
id_YIL163C	chr9	44920	45272	44920	45271	-	352	2	352	YIL163C	YIL163C	YIL163C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4102	coding	4.4615625
id_YIL164C	chr9	41636	42735	42110	42707	-	1099	29	625	YIL164C	NIT1	YIL164C	Nitrilase, member of the nitrilase branch of the nitrilase superfamily; in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF, YIL165C, likely constitute a single ORF encoding a nitrilase gene	CDS	clust4103	coding	64.6690625
id_YIL165C	chr9	41637	42098	41739	42098	-	461	1	359	YIL165C	YIL165C	YIL165C	Putative protein of unknown function; in closely related species and other S. cerevisiae strain backgrounds YIL165C and adjacent ORF, YIL164C, likely constitute a single ORF encoding a nitrilase gene	CDS	clust4104	coding	2.4459375
id_YIL166C	chr9	38949	40578	38949	40577	-	1629	2	1629	YIL166C	YIL166C	YIL166C	Putative protein with similarity to the allantoate permease (Dal5p) subfamily of the major facilitator superfamily; mRNA expression is elevated by sulfur limitation; YIL166C is a non-essential gene	CDS	clust4105	coding	8.448125
id_YIL167W	chr9	37340	38184	37403	38035	+	844	64	695	YIL167W	SDL1	YIL167W	Open reading frame, unlikely to produce a functional protein in S288C; in closely related species and other S. cerevisiae strain backgrounds YIL167W and adjacent ORF, YIL168W, constitute a single ORF encoding L-serine dehydratase	CDS	clust4106	coding	9.5996875
id_YIL168W	chr9	37026	37526	37026	37409	+	500	1	383	YIL168W	SDL1	YIL168W	Open reading frame, unlikely to produce a functional protein in S288C; in closely related species and other S. cerevisiae strain backgrounds YIL168W and adjacent ORF, YIL167W, constitute a single ORF encoding L-serine dehydratase	CDS	clust4107	coding	11.4125
id_YIL169C	chr9	27484	34082	27484	34081	-	6598	2	6598	YIL169C	HPF1'	YIL169C	Putative protein of unknown function; serine%2Fthreonine rich and highly similar to YOL155C, a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; YIL169C is a non-essential gene	CDS	clust4108	coding	77.2590625
id_YIL170W	chr9	24213	25587	24213	25586	+	1374	1	1373	YIL170W	HXT12	YIL170W	Possible pseudogene in strain S288C; YIL170W%2FHXT12 and the adjacent ORF, YIL171W, together encode a non-functional member of the hexose transporter family	CDS	clust4109	coding	13.795625
id_YIL171W	chr9	23881	24211	23881	24210	+	330	1	329	YIL171W	HXT12	YIL171W	Possible pseudogene in strain S288C; YIL171W and the adjacent ORF, YIL170W%2FHXT12, together encode a non-functional member of the hexose transporter family	CDS	clust4110	coding	0.318125
id_YIL171W-A	chr9	22628	23081	22628	23080	+	453	1	452	YIL171W-A	YIL171W-A	YIL171W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4111	coding	0.01875
id_YIL172C	chr9	21152	22922	21152	22921	-	1770	2	1770	YIL172C	YIL172C	YIL172C	Putative protein of unknown function with similarity to glucosidases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm	CDS	clust4112	coding	5.68625
id_YIL173W	chr9	15860	20510	15860	20509	+	4650	1	4649	YIL173W	VTH1	YIL173W	Putative membrane glycoprotein with strong similarity to Vth2p and Pep1p%2FVps10p, may be involved in vacuolar protein sorting	CDS	clust4113	coding	4.6665625
id_YIL174W	chr9	13826	14054	13826	14053	+	228	1	227	YIL174W	YIL174W	YIL174W	Hypothetical protein	CDS	clust4114	coding	0.0546875
id_YIL175W	chr9	13540	13858	13540	13857	+	318	1	317	YIL175W	YIL175W	YIL175W	Hypothetical protein	CDS	clust4115	coding	0.485625
id_YIL176C	chr9	13150	13513	13150	13512	-	363	2	363	YIL176C	PAU14	YIL176C	Hypothetical protein	CDS	clust4116	coding	1.58375
id_YIL177C	chr9	729	7320	729	7319	-	4840	2	4840	YIL177C	YIL177C	YIL177C	Putative protein of unknown function; similarity to DNA helicases that are encoded within subtelomeric Y' elements and induced in telomerase deficient survivors	CDS	clust4117	coding	52.829375
id_YIL177W-A	chr9	1092	1575	1092	1574	+	483	1	482	YIL177W-A	YIL177W-A	YIL177W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the uncharacterized gene YIL177C	CDS	clust4118	coding	11.92875
id_YIR001C	chr9	360621	361625	360810	361562	-	1004	64	815	YIR001C	SGN1,RBP29,RBP1	YIR001C	Cytoplasmic RNA-binding protein, contains an RNA recognition motif (RRM); may have a role in mRNA translation, as suggested by genetic interactions with genes encoding proteins involved in translational initiation	CDS	clust4120	coding	86.35875
id_YIR002C	chr9	362011	365108	362082	365063	-	3097	46	3026	YIR002C	MPH1	YIR002C	Member of the DEAH family of helicases, functions in an error-free DNA damage bypass pathway that involves homologous recombination, mutations confer a mutator phenotype	CDS	clust4121	coding	14.4009375
id_YIR003W	chr9	365550	367653	365552	367591	+	2103	3	2041	YIR003W	YIR003W	YIR003W	Protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein colocalizes with Sac1p to the actin cytoskeleton; interacts with with the SH3 domain of Abp1p	CDS	clust4122	coding	21.449375
id_YIR004W	chr9	367891	369194	367891	369189	+	1303	1	1298	YIR004W	DJP1,PAS22,ICS1	YIR004W	Cytosolic J-domain-containing protein, required for peroxisomal protein import and involved in peroxisome assembly, homologous to E. coli DnaJ	CDS	clust4123	coding	159.2309375
id_YIR005W	chr9	369559	370052	369559	370005	+	493	1	446	YIR005W	IST3,SNU17	YIR005W	Component of the U2 snRNP, required for the first catalytic step of splicing and for spliceosomal assembly; interacts with Rds3p and is required for Mer1p-activated splicing	CDS	clust4124	coding	44.31
id_YIR006C	chr9	370085	374499	370136	374488	-	4414	12	4363	YIR006C	PAN1,DIM2,MIP3,MDP3	YIR006C	Part of actin cytoskeleton-regulatory complex Pan1p-Sla1p-End3p, associates with actin patches on the cell cortex; promotes protein-protein interactions essential for endocytosis; previously thought to be a subunit of poly(A) ribonuclease	CDS	clust4125	coding	17.1571875
id_YIR007W	chr9	375279	377618	375292	377586	+	2339	14	2307	YIR007W	YIR007W	YIR007W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YIR007W is a non-essential gene	CDS	clust4126	coding	16.4309375
id_YIR008C	chr9	377673	378917	377687	378916	-	1244	2	1230	YIR008C	PRI1	YIR008C	Subunit of DNA primase, which is required for DNA synthesis and double-strand break repair	CDS	clust4127	coding	34.86625
id_YIR009W	chr9	379071	379804	379134	379469	+	733	64	398	YIR009W	MSL1,YIB9,YIB9w	YIR009W	U2B component of U2 snRNP, involved in splicing, binds the U2 snRNA stem-loop IV in vitro; does not contain the conserved C-terminal RNA binding domain found in other family members	CDS	clust4128	coding	56.7925
